client_id,gender,birthdate,social,first,middle,last,phone,email,address_1,address_2,zipcode,district_id
C00000537,Male,"Sunday, 16 January 1955",481-40-3063,Fernando,Wylie,Sandoval,212-626-4188,fernando.sandoval4@yahoo.com,8779 Center Ave.,,10035,1
C00000538,Female,"Friday, 10 May 1968",234-88-3465,Camille,Lola,Montgomery,629-687-7315,camille.montgomery229@gmail.com,7471 Lyme Street,,43147,5
C00000540,Male,"Monday, 28 July 1941",292-64-0748,Cristian,Zacharias,Barrett,722-912-5618,cristian.barrett115@gmail.com,8006 Victoria Dr.,,47290,19
C00000541,Female,"Sunday, 9 March 1947",830-23-8467,Leila,Lucia,Harvey,425-655-4448,leila.harvey@outlook.com,8803 Grandrose St.,,44316,19
C00000542,Female,"Sunday, 9 February 1941",882-53-4055,Mckenna,Juliette,Oliver,617-382-5056,mckenna.oliver@gmail.com,72 4th Road,Unit 1B,2170,59
C00000543,Female,"Saturday, 15 April 1978",492-94-5180,Aniyah,Parker,Howell,429-113-4953,aniyah.howell@outlook.com,662 Cemetery Street,,45556,11
C00000544,Male,"Saturday, 16 November 1968",772-86-8434,Josue,Zen,Hopkins,397-071-1073,josue.hopkins@gmail.com,4 Pacific Ave.,,44960,63
C00000545,Female,"Monday, 11 October 1993",376-33-1454,Noelle,Teagan,Dean,585-725-8251,noelle.dean48@hotmail.com,462 Branch Road,,14607,75
C00000546,Male,"Saturday, 25 August 1973",475-29-0215,Keegan,Ashtyn,Keller,128-884-0663,keegan.keller@gmail.com,403 Saxon St.,,44776,7
C00000547,Male,"Monday, 31 March 1969",558-89-2630,Garrett,Ciaran,Guerrero,356-838-8356,garrett.guerrero@gmail.com,8444 N. Airport Ave.,,43203,54
C00000548,Male,"Wednesday, 4 December 1957",611-46-6022,Rhett,Davonte,Stanley,716-337-2086,rhett.stanley@outlook.com,72 Dogwood St.,,24639,49
C00000550,Male,"Monday, 30 November 1981",710-36-5232,Ricardo,Dyson,Bates,362-975-5436,ricardo.dyson.bates3@gmail.com,856 East Grandrose St.,,44749,7
C00000551,Female,"Friday, 5 July 1996",423-07-5126,Josie,Sienna,Hanson,175-477-7991,josie.hanson@gmail.com,470 Hilltop St.,,40614,47
C00000552,Female,"Saturday, 8 May 1954",570-58-2430,Jennifer,Georgia,Weber,212-241-7729,jennifer.weber3@hotmail.com,918 Sheffield Street,,10128,1
C00000553,Male,"Friday, 7 April 1961",249-17-7670,Martin,Elyjah,Alvarado,212-246-3190,martin.alvarado@outlook.com,67 Ryan St.,,10153,1
C00000554,Female,"Thursday, 19 April 1945",855-77-5004,Melissa,Hope,Garrett,314-938-3383,melissa.garrett@yahoo.com,15 Ramblewood St.,,42289,30
C00000555,Male,"Monday, 21 October 1946",861-73-7518,Reid,Fitzgerald,Beck,369-179-6952,reid.beck@gmail.com,20 Arch Lane,,45487,30
C00000556,Male,"Friday, 8 July 1966",238-66-0709,Seth,Gregorio,Ortega,552-027-6884,seth.ortega@gmail.com,322 South Airport Drive,,42736,29
C00000557,Male,"Friday, 17 July 1959",900-62-4806,Andre,Indiana,Wade,413-209-8227,andre.wade@outlook.com,912 Fifth Ave.,,1106,51
C00000558,Female,"Friday, 5 July 1940",631-63-5022,Gabriela,Cali,Sims,595-293-0717,gabriela.sims@hotmail.com,25 South Smith Store Dr.,,41357,43
C00000559,Female,"Saturday, 5 September 1992",853-23-7824,Allie,Vivienne,Burton,623-188-8766,allie.burton@outlook.com,32 Spring Street,,44947,32
C00000560,Female,"Wednesday, 16 December 1987",359-43-7934,Eloise,Izabella,Fuller,617-048-2829,eloise.fuller@yahoo.com,9191 Talbot Dr.,,2145,71
C00000561,Female,"Wednesday, 10 November 1982",412-07-4931,Cassidy,Kinley,Soto,843-517-1583,cassidy.soto@gmail.com,819 Indian Spring St.,,47247,74
C00000562,Female,"Friday, 22 September 1995",473-58-4262,Jacqueline,Daleyza,Mccoy,113-669-9431,jacqueline.mccoy4@gmail.com,8038 West Walnutwood Street,,25158,49
C00000563,Female,"Wednesday, 9 September 1981",702-49-8118,Brynn,Kylee,Welch,812-219-4766,brynn.welch@outlook.com,899 Glendale Ave.,,47295,72
C00000564,Male,"Friday, 24 January 1975",518-99-8756,Cesar,Jakoby,Estrada,768-177-6036,cesar.estrada@gmail.com,40 Prince Road,,49375,72
C00000565,Female,"Tuesday, 3 July 1979",946-74-3977,Sawyer,Jayla,Chen,734-199-7826,sawyer.chen@outlook.com,85 Linda St.,,41363,64
C00000566,Female,"Saturday, 5 March 1966",512-66-8798,Evangeline,Katelyn,Schultz,494-754-9832,evangeline.schultz@gmail.com,92 Courtland St.,,42620,47
C00000567,Male,"Saturday, 2 May 1970",506-62-2170,Titus,Kavin,Contreras,552-130-8538,titus.contreras7@hotmail.com,306 White St.,,48176,47
C00000568,Female,"Saturday, 19 July 1980",792-10-0251,Jordan,Juliet,Walters,923-892-3047,jordan.walters7@gmail.com,62 Hillcrest Road,,43466,8
C00000569,Male,"Tuesday, 15 June 1982",388-85-9770,Donovan,Layden,Barnett,983-117-4618,donovan.barnett8@gmail.com,524 Bedford Lane,,45781,73
C00000570,Female,"Tuesday, 31 January 1961",595-69-3126,Paris,Maggie,Reid,508-309-4284,paris.reid@outlook.com,328 King Lane,,2724,61
C00000571,Male,"Wednesday, 27 September 1944",900-97-9451,Manuel,Leander,Caldwell,644-129-3672,manuel.leander.caldwell9@gmail.com,901 Center St.,,42547,3
C00000572,Female,"Sunday, 4 August 1940",411-56-8488,Olive,Dakota,Fields,601-619-2413,olive.fields@gmail.com,8745 West Sherwood St.,,48752,3
C00000573,Male,"Monday, 10 August 1987",185-03-3348,Mario,Mckinley,Santiago,978-693-8631,mario.santiago9@hotmail.com,41 N. Myrtle St.,,1842,69
C00000574,Male,"Friday, 25 December 1992",368-82-1709,Caiden,Mendel,Lambert,212-246-8248,caiden.lambert@outlook.com,564 Ridgewood Rd.,,10161,1
C00000575,Male,"Wednesday, 4 April 1990",349-73-1811,Adriel,Shiv,Powers,508-737-0060,adriel.powers5@yahoo.com,585 West Green Lake Ave.,,2303,58
C00000576,Female,"Thursday, 12 May 1994",222-86-5839,Ayla,Delaney,Walsh,508-059-8193,ayla.walsh43@gmail.com,13 North Smoky Hollow St.,,2304,58
C00000577,Female,"Monday, 5 December 1983",143-95-5253,Rosalie,Brynlee,Little,212-696-9766,rosalie.little3@gmail.com,8397 Euclid Court,,10118,1
C00000578,Female,"Monday, 7 July 1997",666-76-5074,Kali,Keira,Fowler,587-597-9479,kali.fowler@outlook.com,8872 Primrose Court,,48913,23
C00000579,Female,"Sunday, 31 May 1953",997-56-2831,Maci,Camille,Bowman,630-979-3498,maci.bowman4@hotmail.com,7369 Ohio Ave.,,47647,72
C00000581,Female,"Tuesday, 4 February 1969",323-84-9328,Gemma,Leila,Davidson,664-810-0008,gemma.davidson229@outlook.com,9593 St Paul Avenue,,41990,70
C00000582,Male,"Saturday, 26 September 1970",915-52-2991,Kyler,Sylvester,Chambers,212-908-9336,kyler.chambers115@yahoo.com,90 Hilldale Ave.,,10021,1
C00000583,Female,"Tuesday, 1 January 1985",166-37-2922,Lilliana,Mckenna,May,585-371-5009,lilliana.may@gmail.com,300 N. Court Dr.,,14608,75
C00000584,Female,"Monday, 13 May 1996",239-19-5896,Raegan,Aniyah,Day,631-022-6987,raegan.day@gmail.com,4 Ryan Ave.,,48224,33
C00000585,Female,"Wednesday, 21 February 1962",737-05-8006,Lena,Noelle,Schneider,117-606-4863,lena.schneider@outlook.com,53 Linda Street,,42869,40
C00000586,Male,"Friday, 3 November 1967",138-51-9989,Milo,Syrus,Nunez,989-294-2100,milo.nunez@gmail.com,6 East Hilldale Rd.,,45213,40
C00000587,Female,"Thursday, 8 July 1965",234-44-5292,Adelaide,Josie,Newman,804-148-0097,adelaide.newman@outlook.com,508 Yukon Street,Unit 7,47773,25
C00000588,Female,"Monday, 20 October 1980",815-50-6227,Journey,Jennifer,Brewer,508-421-7456,journey.brewer@gmail.com,8188 SE. Selby Lane,,2723,61
C00000589,Male,"Thursday, 17 September 1981",957-54-8167,Archer,Willis,Craig,481-328-0761,archer.craig@hotmail.com,7630 Thorne St.,,41761,45
C00000590,Male,"Saturday, 15 February 1969",569-49-4839,Jeffrey,Xavion,Leonard,427-345-6256,jeffrey.leonard@gmail.com,104 Winchester Dr.,,44571,44
C00000591,Female,"Saturday, 29 October 1994",146-36-7897,Adelynn,Melissa,Lucas,617-474-7395,adelynn.lucas3@gmail.com,35 Winding Way Dr.,,2465,65
C00000592,Male,"Thursday, 18 July 1985",812-60-3573,Holden,Zymir,Lowe,240-113-6134,holden.lowe@outlook.com,9538 Corona Lane,,41470,26
C00000593,Female,"Wednesday, 10 July 1974",916-44-6707,Alessandra,Gabriela,Holland,781-908-1105,alessandra.gabriela.holland3@gmail.com,7328 Hilltop St.,Unit 77,1905,60
C00000596,Male,"Thursday, 24 October 1968",281-13-4056,Arthur,Ashwin,Rhodes,978-894-9984,arthur.rhodes@gmail.com,6 South 53rd Street,,1843,69
C00000597,Male,"Friday, 22 February 1963",395-17-9747,Karson,Avian,Byrd,978-274-7536,karson.byrd@outlook.com,980 Selby St.,,1853,55
C00000598,Male,"Monday, 31 December 1990",115-44-5898,Rafael,Deklyn,Gregory,212-753-2633,rafael.gregory@hotmail.com,358 Berkshire Lane,,10105,1
C00000599,Female,"Sunday, 18 May 1997",265-15-0556,Kenzie,Allie,Wong,212-255-6199,kenzie.wong@outlook.com,9252 East Linda Court,,10081,1
C00000601,Male,"Wednesday, 12 March 1986",738-60-8146,Shane,Dempsey,Shelton,617-288-1260,shane.shelton@yahoo.com,91 Henry Smith Street,,2140,56
C00000602,Female,"Wednesday, 16 January 1985",322-36-5776,Miranda,Eloise,Banks,617-410-5168,miranda.banks@gmail.com,824 Thompson St.,,2141,56
C00000603,Female,"Sunday, 9 March 1986",502-50-2384,Haley,Cassidy,Santos,140-455-6553,haley.santos@gmail.com,25 Oak Valley Street,,40642,13
C00000604,Female,"Wednesday, 31 July 1985",911-71-5654,June,Jacqueline,Curtis,212-182-1709,june.curtis@outlook.com,7449 Broad St.,,10176,1
C00000605,Female,"Monday, 27 August 1990",977-74-0036,Harley,Brynn,Pearson,212-192-5590,harley.pearson@gmail.com,443 W. Longfellow St.,,10033,1
C00000606,Female,"Saturday, 25 January 1969",815-09-4168,Charlee,Sawyer,Delgado,426-249-2203,charlee.delgado@outlook.com,76 Locust Court,,45686,10
C00000607,Male,"Friday, 30 March 1984",106-09-7436,Lane,Gavriel,Frazier,926-308-1992,lane.frazier@gmail.com,622 County Ave.,,44959,64
C00000608,Male,"Monday, 31 August 1992",734-86-3490,Louis,Gracen,Becker,301-104-9521,louis.becker@hotmail.com,78 Bohemia Ave.,,47014,67
C00000609,Male,"Thursday, 2 September 1982",898-85-6859,Angelo,Khamari,Maldonado,809-893-5086,angelo.maldonado6@gmail.com,7138 Catherine Drive,,47595,52
C00000610,Female,"Tuesday, 10 August 1999",252-40-7596,Lucille,Evangeline,Valdez,837-378-3496,lucille.valdez@gmail.com,8891 Fifth Dr.,,42500,74
C00000611,Male,"Friday, 13 October 1972",772-97-2138,Remington,Lemuel,Fleming,493-150-1553,remington.fleming7@outlook.com,583 Water Court,,41997,36
C00000612,Female,"Monday, 10 November 1980",796-08-8699,Talia,Jordan,Pena,214-352-9726,talia.jordan.pena7@gmail.com,7524 Newcastle Drive,,49114,36
C00000613,Female,"Sunday, 10 August 1997",976-44-2016,Skyler,Paris,Rios,212-129-8682,skyler.rios8@gmail.com,12 Cedar Swamp Rd.,,10103,1
C00000614,Female,"Friday, 3 February 1967",627-55-7518,Makenna,Olive,Douglas,210-770-4531,makenna.douglas@outlook.com,9988 North Squaw Creek Drive,,46277,14
C00000615,Female,"Saturday, 13 September 1969",218-05-1049,Phoebe,Ayla,Sandoval,563-214-9433,phoebe.sandoval9@hotmail.com,69 Rosewood Ave.,,41528,68
C00000616,Male,"Sunday, 1 January 1995",106-60-8735,Troy,Madison,Vega,508-905-5630,troy.vega@outlook.com,587 Paris Hill Ave.,,2305,58
C00000617,Male,"Monday, 14 March 1994",516-82-9967,Emerson,Mahmoud,Sutton,366-045-8568,emerson.sutton9@yahoo.com,9 Evergreen Street,,47861,70
C00000618,Female,"Sunday, 16 March 1952",894-08-1380,Jane,Rosalie,Barrett,508-099-1022,jane.barrett@gmail.com,772 Corona St.,,2742,57
C00000619,Male,"Saturday, 7 September 1940",202-39-4341,Maximiliano,Malek,Cohen,767-565-6363,maximiliano.cohen5@gmail.com,93 Nut Swamp St.,,47209,6
C00000620,Female,"Sunday, 13 February 1938",407-08-3874,Lyric,Kali,Hopkins,345-820-8090,lyric.hopkins@outlook.com,63 Courtland St.,,48691,6
C00000621,Male,"Tuesday, 17 March 1959",374-00-9016,Hector,Meyer,Jennings,790-326-5177,hector.jennings@gmail.com,913 Spring St.,,47040,54
C00000622,Female,"Friday, 23 November 1951",957-54-3420,Angel,Maci,Keller,468-847-7192,angel.keller@outlook.com,16 Pin Oak Street,,45829,74
C00000623,Male,"Tuesday, 4 September 1945",233-31-3442,Emilio,Rudra,Parks,834-604-4131,emilio.parks@gmail.com,7586 Alderwood Court,,47292,24
C00000624,Female,"Saturday, 26 July 1952",967-98-4715,Elaina,Gemma,Guerrero,548-062-4848,elaina.guerrero@hotmail.com,475 Plumb Branch Drive,,45965,24
C00000625,Female,"Tuesday, 24 November 1998",232-69-7485,Adrianna,Lilliana,Stanley,781-765-1330,adrianna.stanley@gmail.com,8949 Littleton Street,,1910,60
C00000626,Male,"Thursday, 13 April 2000",781-58-5625,Anderson,Sunny,Mcdaniel,617-306-8896,anderson.mcdaniel4@gmail.com,26 Magnolia Drive,,2215,9
C00000627,Male,"Saturday, 11 April 1992",347-55-1984,Trevor,Tracy,Watts,571-413-6564,trevor.watts5@outlook.com,79 Theatre Court,,43166,17
C00000628,Female,"Sunday, 27 May 1990",227-55-7095,Ruth,Raegan,Bates,671-044-6259,ruth.raegan.bates67@gmail.com,9665 Pine Court,,42212,17
C00000629,Male,"Sunday, 10 March 1996",394-18-3414,Phoenix,Zavian,Barker,687-128-8380,phoenix.barker@gmail.com,7075 Third St.,Unit 76,48499,16
C00000630,Male,"Friday, 3 March 1972",605-10-4430,Walter,Abiel,Norris,508-261-0624,walter.norris@outlook.com,7155 Wood Street,,2723,61
C00000631,Female,"Monday, 22 March 1976",396-06-1138,Miriam,Lena,Alvarado,437-794-7824,miriam.alvarado@hotmail.com,922 East Wrangler St.,,48274,70
C00000632,Male,"Wednesday, 16 March 1966",137-77-4974,Johnathan,Aj,Vaughn,814-030-6360,johnathan.vaughn@outlook.com,4 Williams Court,,40487,67
C00000633,Female,"Thursday, 12 June 1958",235-84-0173,Diana,Adelaide,Beck,679-103-1451,diana.beck@yahoo.com,15 Goldfield Dr.,,44683,67
C00000635,Female,"Sunday, 29 June 1947",986-29-7808,Mariana,Journey,Ortega,659-466-0126,mariana.ortega@gmail.com,8 Summerhouse Ave.,,46389,17
C00000636,Male,"Thursday, 17 February 1955",420-94-0174,Johnny,Coleton,Vazquez,112-954-9501,johnny.vazquez@gmail.com,135 Shady Rd.,,49535,17
C00000637,Female,"Saturday, 15 December 1990",272-77-9260,Danielle,Adelynn,Wade,288-813-6464,danielle.wade@outlook.com,945 N. La Sierra Street,,46359,39
C00000638,Female,"Tuesday, 3 February 1981",956-10-8291,Jenna,Alessandra,Estrada,419-651-6687,jenna.estrada@gmail.com,266 Pin Oak Dr.,,46248,54
C00000639,Male,"Sunday, 2 August 1998",279-18-5882,Edwin,Gadiel,Holt,756-919-2481,edwin.holt@outlook.com,68 Miles Street,,49069,31
C00000640,Male,"Thursday, 15 April 1999",395-06-4820,Julius,Jadyn,Schwartz,238-293-2742,julius.schwartz@gmail.com,9 High Ridge Dr.,,49114,26
C00000641,Female,"Sunday, 4 July 1982",900-54-0968,Shelby,Kenzie,Contreras,624-806-8731,shelby.contreras@hotmail.com,8113 Vermont St.,,45539,40
C00000642,Male,"Tuesday, 25 October 1983",214-07-7866,Barrett,Jeff,Steele,679-459-3388,barrett.steele6@gmail.com,837 E. Cedarwood St.,,43746,40
C00000643,Female,"Friday, 13 June 1969",791-14-1494,Nina,Miranda,Barnett,212-334-9297,nina.barnett@gmail.com,908 Brown Rd.,,10005,1
C00000644,Female,"Thursday, 23 April 1981",943-29-7934,Madeleine,Haley,Caldwell,762-129-4848,madeleine.caldwell7@outlook.com,300 N. Halifax Rd.,,47221,35
C00000645,Male,"Friday, 21 December 1945",335-01-1924,Leon,Joseluis,Benson,955-510-5845,leon.joseluis.benson7@gmail.com,397 E. Lantern Avenue,,45969,14
C00000646,Female,"Tuesday, 29 September 1942",841-74-5201,Elliana,June,Santiago,107-676-3132,elliana.santiago8@gmail.com,337 Trusel Ave.,,48342,34
C00000647,Male,"Wednesday, 6 April 1949",331-80-6631,Tyson,Karas,Neal,812-781-3833,tyson.neal@outlook.com,296 Rockaway Avenue,Apt. 4D,46062,34
C00000648,Female,"Wednesday, 28 September 1955",144-61-4362,Amina,Harley,Lambert,111-779-1962,amina.lambert9@hotmail.com,7362 Foxrun Lane,,45650,70
C00000649,Female,"Saturday, 2 May 1998",800-76-1380,Amiyah,Charlee,Powers,796-885-0902,amiyah.powers@outlook.com,9414 North Walnutwood Road,,44416,13
C00000651,Female,"Saturday, 27 January 1996",544-10-7021,Chelsea,Lucille,Chambers,212-527-2673,chelsea.chambers9@yahoo.com,839 Old York Road,,41079,54
C00000652,Male,"Monday, 8 December 1958",820-90-2332,Tobias,Kayne,Dominguez,508-903-3675,tobias.dominguez4@gmail.com,8342 West Hillside St.,,2723,61
C00000653,Female,"Tuesday, 21 November 1950",260-87-3931,Joanna,Talia,Nunez,212-317-8765,joanna.nunez4@gmail.com,94 Prince Rd.,,10002,1
C00000654,Female,"Thursday, 17 May 1962",698-25-5145,Jada,Skyler,Craig,633-499-6397,jada.craig@outlook.com,870 Westminster St.,,47614,64
C00000655,Male,"Monday, 10 December 1962",939-20-0912,Edgar,Loren,Horton,207-238-0903,edgar.horton@gmail.com,559 Jones Street,,49347,32
C00000656,Male,"Sunday, 6 June 1976",447-86-3651,Dominick,Marquez,Terry,212-011-2315,dominick.terry@outlook.com,54 Glen Ridge Street,,10108,1
C00000657,Female,"Wednesday, 10 July 1946",419-31-2402,Lexi,Makenna,Leonard,477-212-1352,lexi.leonard@gmail.com,39 Cypress Drive,,47567,8
C00000658,Male,"Saturday, 21 December 1946",427-19-2799,Marshall,Merritt,Wolfe,747-136-8156,marshall.wolfe@hotmail.com,565 Cedar Swamp Circle,,46767,8
C00000659,Male,"Saturday, 7 December 1985",636-98-9608,Marco,Montana,Hale,876-367-8519,marco.hale@gmail.com,7221 Garden Dr.,,47063,24
C00000660,Male,"Monday, 22 March 1943",310-59-8253,Joaquin,Oden,Lyons,480-346-8032,joaquin.lyons48@gmail.com,853 Augusta Lane,,48434,16
C00000661,Female,"Sunday, 15 January 1939",761-96-7221,Katie,Phoebe,Lowe,534-831-7380,katie.lowe@outlook.com,68 Beach Street,,42394,16
C00000662,Male,"Saturday, 7 August 1965",365-47-9124,Dante,Ren,Graves,303-514-8726,dante.ren.graves@gmail.com,69 Old York Dr.,,49289,5
C00000663,Male,"Wednesday, 20 January 1943",291-22-6412,Andy,Roscoe,Haynes,186-236-1122,andy.haynes@gmail.com,61 East Studebaker St.,,48678,24
C00000664,Female,"Sunday, 19 March 2000",907-77-2148,Maddison,Jane,Rhodes,315-090-2151,maddison.rhodes@outlook.com,187 Oak Meadow Ave.,,13206,77
C00000665,Female,"Saturday, 5 April 1952",591-90-1519,Fatima,Lyric,Byrd,417-025-7705,fatima.byrd@hotmail.com,76 Ramblewood Avenue,,49419,62
C00000666,Male,"Thursday, 23 May 2002",230-93-4193,Cruz,Zach,Miles,746-980-7834,cruz.miles3@outlook.com,278 Chapel Street,,41041,26
C00000667,Female,"Friday, 20 July 2001",161-70-8696,Vera,Angel,Gregory,304-707-9332,vera.gregory@yahoo.com,76 Fairview Street,,49305,26
C00000668,Female,"Tuesday, 25 December 1962",324-13-9779,Malia,Elaina,Shelton,212-913-1829,malia.shelton@gmail.com,153 S. Smith Store Lane,,10003,1
C00000669,Female,"Sunday, 19 December 1976",558-58-3822,Lilah,Adrianna,Frazier,190-082-5134,lilah.frazier@gmail.com,25 Randall Mill Ave.,,45668,12
C00000670,Male,"Sunday, 21 January 1979",212-67-9716,Ali,Beckam,Park,212-626-1708,ali.park@outlook.com,7785 Lancaster St.,,10110,1
C00000671,Female,"Wednesday, 27 February 1991",657-39-7042,Madilyn,Ruth,Becker,603-139-4969,madilyn.becker@gmail.com,8566 North Evergreen Ave.,,41312,10
C00000672,Female,"Wednesday, 9 November 1949",594-89-4100,Amanda,Miriam,Maldonado,578-113-6262,amanda.maldonado@outlook.com,37 Bow Ridge Lane,,41035,46
C00000673,Male,"Thursday, 29 October 1959",844-07-9709,Finley,Blair,Warner,588-706-1188,finley.warner@gmail.com,8900 Marvon Drive,,41837,36
C00000674,Female,"Saturday, 11 January 1947",648-58-4378,Daniella,Diana,Fleming,327-140-9584,daniella.fleming@hotmail.com,74 Addison St.,,44622,11
C00000675,Male,"Sunday, 12 November 1995",823-36-3683,Dalton,Darin,Padilla,716-745-9089,dalton.padilla@gmail.com,9104 Tunnel St.,,14226,50
C00000676,Male,"Wednesday, 7 February 1973",711-02-1785,Gideon,Darion,Bush,313-495-3839,gideon.bush4@gmail.com,18 West Bank St.,,40160,70
C00000677,Male,"Tuesday, 24 May 1983",667-59-8589,Reed,Dixon,Thornton,912-570-2735,reed.thornton5@outlook.com,7482 Overlook Dr.,,43634,5
C00000678,Female,"Thursday, 28 May 1953",327-81-1058,Alexia,Mariana,Vega,368-896-7166,alexia.mariana.vega@gmail.com,7462 South Newcastle Ave.,,43895,39
C00000679,Male,"Saturday, 19 March 1960",273-55-5333,Enzo,Everardo,Mccarthy,934-680-7022,enzo.mccarthy6@gmail.com,346 Indian Spring Drive,,43925,8
C00000680,Female,"Monday, 9 May 1960",997-84-1271,Kathryn,Danielle,Sutton,880-300-4045,kathryn.sutton@outlook.com,236 Euclid Street,,47015,8
C00000681,Male,"Wednesday, 15 January 1997",212-11-7372,Sergio,Jimmie,Mann,972-144-0926,sergio.mann7@hotmail.com,37 Ramblewood Court,,48493,15
C00000682,Male,"Thursday, 21 October 1999",103-06-0427,Jett,Jovany,Zimmerman,144-771-4161,jett.zimmerman7@outlook.com,943 Lakeview Street,,49124,18
C00000683,Female,"Sunday, 29 August 1965",846-91-7115,Paislee,Jenna,Cohen,914-264-6852,paislee.cohen8@yahoo.com,30 Indian Spring Street,,10709,76
C00000684,Female,"Wednesday, 10 April 1996",316-03-5406,Selena,Shelby,Jennings,813-884-2951,selena.jennings@gmail.com,207C Lake Forest Ave.,,44102,3
C00000685,Female,"Wednesday, 13 December 1950",740-09-9031,Laura,Nina,Parks,634-231-9040,laura.parks9@gmail.com,9754 Alton St.,,45108,72
C00000686,Female,"Thursday, 3 October 1991",445-64-6780,Annie,Madeleine,Mcdaniel,628-210-0276,annie.mcdaniel@outlook.com,296 Beacon Ave.,,47002,32
C00000687,Male,"Saturday, 28 January 1995",307-05-9508,Thiago,Karsten,Erickson,791-119-8698,thiago.erickson@gmail.com,631 Ridgewood Drive,,46105,32
C00000688,Male,"Saturday, 4 May 1974",864-54-9807,Kyrie,Kasyn,Fletcher,212-157-9258,kyrie.fletcher@outlook.com,7501 Lilac Lane,,10109,1
C00000689,Male,"Thursday, 2 August 1984",347-31-7383,Ronan,Kekoa,Mckinney,488-626-2509,ronan.mckinney@gmail.com,647 Oak Street,,40870,70
C00000690,Male,"Wednesday, 7 November 1962",535-19-3130,Cohen,Osmar,Page,304-650-1033,cohen.page43@hotmail.com,576 Brookside St.,,43336,38
C00000691,Female,"Monday, 13 January 1964",568-63-6045,Nyla,Elliana,Watts,703-003-4486,nyla.watts3@gmail.com,9 La Sierra St.,,47627,38
C00000692,Female,"Wednesday, 11 January 1956",516-08-7261,Catalina,Amina,Barker,262-789-6371,catalina.barker2@gmail.com,138 Fieldstone Drive,,49459,74
C00000693,Male,"Thursday, 17 March 1955",955-36-8550,Colt,Ozzy,Dawson,240-817-4879,colt.dawson2@outlook.com,328 Birchwood St.,,43125,74
C00000694,Male,"Tuesday, 28 February 1956",136-71-7965,Erik,Patton,Joseph,343-180-6235,erik.patton.joseph@gmail.com,9063 South Greenrose Rd.,,48330,29
C00000695,Male,"Friday, 27 June 1975",862-28-4598,Trenton,Shia,Marquez,555-810-6812,trenton.marquez@gmail.com,7583 La Sierra Road,,48858,28
C00000696,Female,"Friday, 1 December 1972",563-93-0944,Kayleigh,Amiyah,Norris,954-381-4123,kayleigh.norris@outlook.com,438 North Fairfield Street,,43445,28
C00000697,Male,"Sunday, 1 May 1994",110-34-7664,Jared,Tru,Reeves,212-258-7890,jared.reeves5@hotmail.com,8352 Foxrun Ave.,,10035,1
C00000698,Male,"Wednesday, 27 February 1974",706-06-7786,Walker,Tye,Klein,585-884-5598,walker.klein67@outlook.com,687 Peachtree Ave.,,14609,75
C00000699,Female,"Wednesday, 22 April 1942",704-74-7662,Sloane,Chelsea,Vaughn,647-201-6786,sloane.vaughn@yahoo.com,98 Atlantic Ave.,,44453,26
C00000700,Male,"Sunday, 20 November 1949",685-02-0638,Landen,Tylen,Espinoza,857-578-4130,landen.espinoza@gmail.com,2 Wall Dr.,,48136,12
C00000702,Female,"Monday, 7 November 1988",369-39-2657,Kamila,Joanna,Vazquez,842-756-4849,kamila.vazquez@gmail.com,842 River St.,,41416,31
C00000703,Male,"Thursday, 26 April 1979",772-44-6755,Alexis,Zayan,Baldwin,435-038-5445,alexis.baldwin@outlook.com,7076 East Linda Dr.,,43064,4
C00000704,Male,"Monday, 1 May 1995",486-94-3503,Nash,Zylen,Moran,438-806-1962,nash.moran@gmail.com,2 Halifax Drive,,47800,54
C00000705,Male,"Wednesday, 10 December 1958",165-68-8758,Jaylen,Ahmari,Love,862-996-9366,jaylen.love@outlook.com,140 East Longfellow Court,,41577,19
C00000706,Male,"Monday, 5 August 1968",364-78-3176,Gregory,Akiva,Robbins,212-584-1775,gregory.robbins@gmail.com,234 Jones Street,Unit 1A,10150,1
C00000707,Male,"Thursday, 14 December 1961",884-40-1676,Emanuel,Antwon,Higgins,212-323-6386,emanuel.higgins@hotmail.com,21 Brewery Ave.,,10150,1
C00000708,Female,"Thursday, 27 November 1997",340-25-0374,Lia,Jada,Holt,716-709-7766,lia.holt@gmail.com,97 Carriage Dr.,,14205,50
C00000709,Male,"Wednesday, 29 December 1954",198-34-0133,Killian,Breckin,Ball,212-828-9036,killian.ball4@gmail.com,62 Canal Ave.,,10114,1
C00000710,Male,"Wednesday, 28 November 1945",423-50-5098,Allen,Camari,Cortez,424-700-9334,allen.cortez5@outlook.com,40 College Dr.,,47667,23
C00000711,Female,"Tuesday, 16 August 1983",704-97-5207,Haven,Lexi,Schwartz,508-056-6464,haven.lexi.schwartz@gmail.com,9650 Orchard St.,,1603,48
C00000712,Male,"Saturday, 4 December 1982",558-20-4702,Atticus,Crue,Le,466-804-7095,atticus.le6@gmail.com,638 N. 3rd Ave.,,44825,54
C00000713,Female,"Wednesday, 29 March 2000",869-33-9702,Rowan,Katie,Steele,240-698-9725,rowan.steele@outlook.com,68 Highland St.,,47471,20
C00000714,Male,"Monday, 8 October 1990",182-95-8261,Desmond,Devante,Griffith,163-034-9224,desmond.griffith7@hotmail.com,498 Albany Street,,48004,31
C00000715,Female,"Saturday, 15 January 1972",536-96-8822,Ashlyn,Maddison,Benson,212-959-6593,ashlyn.benson7@outlook.com,93 Hilltop St.,,10031,1
